,payment_id,payment_date,customer_id,employee_id,product_id
1004,910061171,2021-08-11,876762,832469,1VA01804DO
1005,439637836,2022-03-03,4867792,298776,1VA01844TR
1006,201246255,2023-07-02,2636711,631840,1VA01962TR
1007,652744694,2020-07-10,1355808,753785,5VA492DE
1008,834877553,2022-09-18,9533546,700722,3VA01543HO
1009,31650484,2020-10-02,6465763,310936,1VA02071XT
1010,285100318,2022-10-17,3220386,508091,5VA492DE
1011,584955450,2021-12-27,3687065,966416,1VA01909DE
1012,203663994,2022-11-27,3129746,221833,1VA02153HO
1013,81321614,2023-03-18,6719544,475277,1VA2172BE
1014,335515484,2023-02-06,5156743,965516,1VA02155XT
1015,12444659,2022-07-21,3262757,832469,6VA251HO
1016,394052134,2021-10-16,6273331,249509,1VA01909DE
1017,214206066,2022-10-14,8108409,866261,1VA02120BE
1018,494773144,2021-10-19,6696104,507038,1VA02134TI
1019,630762955,2020-08-13,5620504,744802,1VA02122BE
1020,475748051,2023-02-27,6631089,541152,1VA01940XL
1021,670543141,2021-10-04,6649329,489215,1VA01899HO
1022,5956773,2022-07-16,526685,530376,1VA1374XA
1023,751831385,2023-07-05,9042188,565849,1VA01890VA
1024,984674903,2022-01-15,1906133,334027,1VA01879TI
1025,860075391,2022-01-26,703680,866261,1AO0184HO
1026,977014121,2021-04-17,197308,593341,1AO0167TR
1027,452864085,2022-10-20,226843,637443,1VA02056BE
1028,525082466,2022-07-15,4757404,729744,3VA474TI
1029,806039239,2023-07-01,9626432,476052,1VA01849HO
1030,887385014,2020-09-05,3409418,631840,1VA02155XT
1031,761081893,2021-08-03,1765608,633708,1VA1374XA
1032,778807548,2021-08-12,7637203,917803,1VA01921VA
1033,858196932,2021-07-14,111693,199833,1VA01921VA
1034,586405491,2022-03-30,8984847,919055,2VA01937XT
1035,186816959,2023-02-10,3355865,593480,1VA02149XT
1036,66777477,2022-09-27,4401623,334027,3VA01679HO
1037,867518107,2022-01-28,7107348,526642,4VA465XA
1038,926053490,2023-04-17,6691122,556230,1VA02130TR
1039,832106283,2022-07-29,3491557,427333,1VA1426BE
1040,859507763,2021-08-13,1526355,526642,1AO0184HO
1041,459178693,2023-01-16,2628523,592518,1VA01846VA
1042,34886037,2021-11-10,2246566,996661,1VA01861CA
1043,808244916,2021-07-12,6832046,196876,1VA02142HO
1044,299916277,2022-06-05,3949320,700722,1VA02164HO
1045,964784797,2020-08-24,2770943,866261,1AO0184HO
1046,562251794,2021-03-26,6528547,248128,1VA02018HO
1047,320419358,2021-02-06,5554038,905923,5VA492DE
1048,903443856,2021-01-13,3016036,314327,1VA02122BE
1049,251005953,2023-02-13,2636711,632667,1VA01958XT
1050,362622962,2021-07-10,8129034,707614,1VA02002XL
1051,356051495,2021-04-05,6552440,811126,1VA02134TI
1052,590555950,2023-06-26,4155827,278658,1VA01581NA
1053,153809366,2022-06-26,9596596,191174,1AO0172XT
1054,836519369,2022-09-29,9693612,592518,1VA01940HO
1055,952315130,2023-04-11,7775964,334027,1VA02033XT
1056,296878543,2022-12-04,7023611,800542,1AO0172XT
1057,743588415,2020-09-30,7835287,475277,1VA02126HO
1058,608045683,2022-12-22,1979233,700722,1VA01835HO
1059,339202218,2022-09-13,1416029,332853,1VA01921VA
1060,1399096,2021-09-25,2750320,965516,1VA02153HO
1061,409616069,2020-10-30,2593133,710006,1VA01943BE
1062,711162461,2023-02-21,5605661,196876,1VA01879TI
1063,798234813,2022-05-13,7854546,526131,1VA1374XA
1064,506862413,2023-07-05,8156645,577203,1VA01921VA
1065,281318826,2023-02-25,4942682,99941,1VA02164HO
1066,3539173,2021-08-10,3761782,549277,1VA01960DO
1067,343494969,2022-12-07,197308,879427,1VA1374XA
1068,396139481,2021-04-11,8911670,727937,6VA251HO
1069,702217894,2021-10-14,3089911,84002,1VA02149DO
1070,626390667,2022-11-05,6120863,255602,1VA01846VA
1071,710711332,2022-11-20,6327268,876693,1VA01984XL
1072,568200152,2021-03-30,8688317,592518,3VA01543HO
1073,509551490,2022-02-27,9456393,778748,1VA01921VA
1074,270352176,2022-06-04,4339543,413993,1VA01995DO
1075,400058917,2023-06-28,6166461,323285,1QU0039HO
1076,59774689,2021-11-14,4354975,364756,1VA01861CA
1077,684608186,2021-08-23,9205816,756590,2VA01937XT
1078,316222485,2021-03-11,5327726,784318,10VA218XA
1079,243060828,2021-03-19,2266301,114237,1VA01804DO
1080,317497340,2022-04-11,154488,430863,3VA1317BE
1081,482443171,2021-07-11,111693,700722,9VA159TR
1082,696707615,2023-05-12,4103085,800542,1VA02150DO
1083,630349027,2020-09-06,9830726,382407,1VA01793XT
1084,967343701,2020-11-12,9784078,866261,1QU0039HO
1085,770608838,2022-12-25,4920277,508091,1VA02143HO
1086,588538092,2021-06-30,5731989,206254,1VA02142HO
1087,585122379,2021-07-25,9456393,334027,1VA01804XT
1088,83953601,2022-06-20,9031120,922549,1VA02149XT
1089,129619211,2022-10-15,6926657,469480,6VA1341DE
1090,804895944,2022-05-31,1763637,633708,1VA02134TI
1091,64895532,2022-03-21,170654,242020,1VA02164HO
1092,93884526,2021-12-14,3084882,285705,1VA02140XT
1093,852040572,2022-12-15,1934665,577203,4VA1386NA
1094,467701323,2021-08-21,682996,726628,5VA874BE
1095,698643229,2021-02-10,7563144,515063,1VA01811BE
1096,96991695,2023-02-23,799463,695904,1VA02022HO
1097,404787421,2021-04-08,9693612,859395,1VA02164HO
1098,698277065,2023-04-21,7378722,876693,1VA01779BE
1099,598799031,2023-02-05,2437929,518759,5VA775BE
1100,151396871,2023-03-25,7326131,157085,1VA02149DO
1101,143253469,2021-09-23,9398964,210503,1VA01578TR
1102,298293632,2022-03-17,3103048,476052,10VA218XA
1103,455820031,2020-10-11,3103048,541152,1VA01739DE
1104,889133049,2022-06-29,4809438,646855,1VA02053XL
1105,185691684,2022-04-22,7406506,974253,4VA465XA
1106,401537597,2020-07-14,7702240,917803,1AO0179XT
1107,379394252,2022-10-27,5489392,285239,1VA01986XL
1108,368547215,2022-06-21,5499547,432022,2VA01797TR
1109,198450721,2021-11-14,6465763,695904,1VA02149XT
1110,15872491,2022-03-06,6512025,637443,1VA02014TR
1111,713084256,2023-06-04,8648779,925557,2VA01582XL
1112,298037364,2020-09-17,441858,40770,1VA01861CA
1113,382620714,2023-01-29,4032753,874623,1VA01599DO
1114,671247807,2020-10-23,3680548,939492,1VA01818XT
1115,971322381,2023-03-29,8624653,271126,1VA02143HO
1116,674354875,2022-06-01,810744,753785,1VA02148HO
1117,248958553,2022-08-03,9752181,655935,1VA02153HO
1118,567092866,2020-09-01,5392160,191174,1VA01851XL
1119,602432935,2021-11-19,7828786,12870,1QU0038TR
1120,689869536,2021-02-08,2343177,771108,1VA01940HO
1121,848312094,2021-03-13,6026444,985995,5VA579HO
1122,468535707,2023-06-17,1526355,105539,1VA01851XL
1123,102522715,2023-03-28,7386369,940326,4VA1386NA
1124,421119716,2020-10-08,2927070,729744,9VA159TR
1125,354222675,2021-07-05,364052,5535,1VA01958XT
1126,470777166,2020-11-13,2121749,939492,1VA1386NH
1127,83395694,2023-03-10,8477943,518759,1VA02142HO
1128,147153831,2020-07-27,2328754,876799,1VA02155XT
1129,587866296,2022-02-26,477906,296808,1VA01789CA
1130,382430736,2022-02-15,6887452,644528,1VA01789CA
1131,701346805,2020-09-21,1843913,84002,1VA01793XT
1132,517964725,2022-04-28,9874811,278658,1VA01967VA
1133,292134276,2020-08-22,1953634,727937,1VA01804XT
1134,125218296,2020-08-12,5683184,732184,9VA474DO
1135,662761230,2022-06-10,4979588,947220,1VA01961XT
1136,760462793,2021-11-07,8257800,469480,1VA01940HO
1137,798414986,2022-04-17,1073562,17211,1VA02121XT
1138,900797134,2022-03-04,4362465,40770,1VA01986XL
1139,835901809,2021-08-10,9580731,518759,1VA02002XL
1140,559194336,2023-05-13,593875,316954,9VA159TR
1141,628517040,2021-02-15,6424202,4800,1VA01793XT
1142,529466558,2020-10-15,5109299,114237,1CV0067NA
1143,978679086,2021-11-17,5087442,646855,1VA02053XL
1144,63868269,2021-01-31,1543586,680716,1VA1404DO
1145,725212496,2023-04-28,4362465,323285,1VA01701BE
1146,799371415,2023-03-03,7901131,298776,2VA01937XT
1147,680411276,2021-09-18,5481284,253131,1VA02022HO
1148,381547459,2021-04-23,2049991,335053,5VA874BE
1149,681779236,2020-10-07,8038200,965516,1VA02134HO
1150,59259749,2021-06-25,3755251,884850,1VA01940HO
1151,508693340,2022-03-12,7946096,141375,1VA01851XL
1152,229543640,2022-03-24,3462750,382407,1VA01928VA
1153,283061440,2023-05-05,4104278,432022,1VA2172BE
1154,342873347,2022-08-17,1300065,17211,1VA01967VA
1155,630764086,2022-03-02,4988199,382445,4VA465XA
1156,13520135,2023-02-24,3698238,434304,5VA874BE
1157,594756394,2023-06-23,746818,507038,1VA01960DO
1158,979895973,2023-06-18,938893,82057,1VA1386NH
1159,594330928,2023-02-02,7420942,710006,1VA01801HO
1160,426787090,2022-12-15,7284948,849343,1VA01705DO
1161,350195693,2023-04-25,5554038,196876,1VA01940XL
1162,376531849,2022-04-24,8790385,110670,1VA01811BE
1163,308519108,2021-01-04,1717169,644528,1VA01701BE
1164,676147445,2020-07-29,1403394,331082,1VA02149XT
1165,969516340,2022-12-12,4956506,560826,1VA01928VA
1166,609234772,2021-08-23,4401623,434304,1VA02139TI
1167,584758501,2021-04-05,3386902,593341,1AO0179XT
1168,226890230,2020-12-10,1297699,631840,1VA01958DO
1169,179362247,2022-09-06,5419272,518759,1VA01961XT
1170,866751791,2022-06-07,9085100,556230,1VA01655DO
1171,222989210,2021-10-21,4709803,965516,1VA01740XT
1172,937179606,2022-09-30,9836579,554879,1VA01844TR
1173,32884650,2023-03-17,6614581,640413,1VA01740XT
1174,294096486,2022-09-09,2109759,248128,9VA474DO
1175,659551843,2022-08-23,8542191,940326,1VA02097DE
1176,611528177,2021-08-11,3538790,117070,1VA1231DE
1177,115476974,2021-09-26,5215730,302863,1VA02140XT
1178,796348839,2023-06-02,8828043,966416,1VA01792CA
1179,71225977,2022-08-31,6675122,250430,1VA01899HO
1180,833534228,2022-09-17,476030,452330,9VA296BE
1181,179510484,2021-12-22,2377992,593341,1VA01962TR
1182,690572301,2022-10-18,4066489,556230,6VA251HO
1183,415713095,2021-06-04,660225,518759,1VA02134HO
1184,727552462,2023-04-11,9889298,439884,1VA02033XT
1185,874460424,2020-12-30,6251252,275988,1VA02097DE
1186,783816097,2021-06-01,6090684,707614,1VA02140XT
1187,183303403,2022-05-01,5119896,993539,1VA01861CA
1188,40298723,2020-07-28,1629387,58371,1VA02120BE
1189,683313843,2020-08-10,844234,452330,2VA01829XT
1190,999446808,2021-09-01,6537627,411524,1VA02140XT
1191,192614195,2022-09-08,3262344,462554,1VA1374XA
1192,762581059,2021-12-03,4032753,637443,1VA02122BE
1193,220064922,2022-05-24,9996545,249509,1VA1374XA
1194,554073641,2023-02-18,6327268,965516,1VA01943BE
1195,180612696,2023-06-23,7325907,275015,2VA01667TI
1196,59978994,2022-08-18,9425245,729744,1VA01855TI
1197,396760476,2020-08-15,5025624,593480,1AO0184HO
1198,6071409,2022-08-23,7386369,302863,1VA02150DO
1199,992299365,2022-10-10,2388321,965516,1VA01851XL
1200,94291388,2020-10-29,6568291,68629,1VA01818XT
1201,671442280,2020-10-03,7637463,778748,1VA01740XT
1202,43587195,2022-09-16,7058068,323285,4VA1386NA
1203,83878235,2021-08-15,1552818,285239,1VA01811BE
1204,494872117,2022-12-31,206886,355286,1VA01912BE
1205,615270706,2020-12-20,7440117,12870,1VA01801HO
1206,665989175,2021-10-19,4472010,191174,3VA01679HO
1207,522604743,2021-11-14,7099229,541152,2VA01937XT
1208,179025037,2021-07-07,7866652,637443,10VA218XA
1209,38885191,2022-03-11,6185074,439373,1VA01948XT
1210,159662360,2021-07-31,8469616,742231,1VA02069XL
1211,260611711,2020-09-04,5043965,82057,1VA2172BE
1212,109770213,2021-01-20,7221801,68629,1VA01940HO
1213,183596039,2020-11-02,9060363,871447,1VA02153HO
1214,388362770,2021-08-05,593875,298776,1VA02164HO
1215,181373966,2021-01-21,2275085,655935,1VA01961XT
1216,580880672,2023-02-16,4000152,383744,1VA01793XT
1217,709937348,2023-05-28,6068543,249509,1VA02149DO
1218,340559451,2023-05-03,3077299,123417,6VA251HO
1219,438619624,2021-04-15,1715393,255602,1VA1374XA
1220,881089841,2020-11-16,2948595,123417,1VA01779BE
1221,107577319,2022-06-21,9196505,278658,1QU0039XL
1222,629804251,2021-07-17,524675,277506,1VA01846VA
1223,677984507,2020-12-07,357075,249823,1VA02164HO
1224,475612874,2021-12-25,3591449,771108,1VA01861CA
1225,900499821,2020-11-29,9799538,277506,1VA02142HO
1226,905714758,2023-02-08,830868,512033,1VA01890VA
1227,954440367,2021-03-27,541017,296808,1VA02071XT
1228,408998241,2020-10-18,3661827,646855,1VA02038HO
1229,292460245,2022-11-25,3478596,430863,1VA2173HO
1230,685195851,2022-12-07,6568291,661397,1VA1231DE
1231,591727998,2022-09-20,9566892,667008,1VA02121XT
1232,832490849,2021-06-17,7775964,601699,1VA2173HO
1233,214593371,2022-09-16,9626432,462554,1VA01879TI
1234,944342320,2021-03-24,6019630,296104,6VA251HO
1235,916601656,2022-03-28,42316,849343,2VA01708XT
1236,52529758,2021-12-28,8835910,285705,1VA02092TR
1237,743609931,2023-03-04,6770100,264213,1VA1386NH
1238,634233128,2023-04-07,1403394,38105,1VA01536XT
1239,720889349,2022-10-01,2570065,374193,1AO0179XT
1240,210828557,2023-01-01,4919229,921560,1VA02139TI
1241,63453826,2021-09-29,3910570,879523,1VA01657DE
1242,431954152,2021-09-11,1138619,804465,1VA1774HO
1243,959183217,2020-11-17,7379898,4800,1VA01940HO
1244,892634361,2023-02-04,9319058,374193,2VA01829XT
1245,816612015,2022-11-09,2593133,479148,1VA01912BE
1246,509326374,2021-07-15,8246103,220086,1VA01855TI
1247,858225560,2021-11-27,9914280,511819,1VA02143HO
1248,287115445,2020-11-28,2371169,17211,4VA640HO
1249,353421955,2020-09-15,617180,105539,1VA02139TI
1250,823346676,2022-04-20,861754,249823,1VA01789CA
1251,743865521,2022-11-06,6560689,170489,2VA01797TR
1252,566369754,2022-03-27,9196505,549277,1VA02033XT
1253,592390128,2022-11-07,7676323,511819,1VA01943BE
1254,127812035,2022-06-19,92277,644528,1VA02174HO
1255,879458554,2021-06-11,1928291,452330,1VA01792CA
1256,537850469,2023-05-08,3487597,189311,1VA01967VA
1257,267214254,2023-05-12,8433754,511819,1VA02155HO
1258,21785653,2022-06-16,5489392,993539,1QU0039HO
1259,291356036,2022-04-11,2593133,874623,9VA159TR
1260,872315683,2023-05-30,5475173,560826,2VA01708XT
1261,107474268,2020-09-19,5126951,565849,1AO0167TR
1262,196691588,2022-09-01,7655995,993539,1VA02148HO
1263,734491103,2021-08-19,8781832,242020,1VA01837D
1264,718020450,2021-06-03,9398964,383744,1VA02105BE
1265,407506632,2021-05-06,1644833,249823,1VA02120BE
1266,229610319,2021-07-20,3365669,655935,1VA2093DE
1267,673426204,2021-09-21,208796,939492,1VA02120BE
1268,881125808,2023-04-10,4401623,939492,1VA01705DO
1269,853496712,2022-05-23,6465763,753785,1VA01958DO
1270,106287364,2022-12-22,5200126,419271,3VA1101DO
1271,909529752,2020-09-19,2223852,729744,1VA02174HO
1272,194970406,2021-11-14,8719892,811126,3VA01829DO
1273,38906089,2022-12-12,7901131,700722,9VA474DO
1274,530946761,2020-07-28,810697,756892,1VA02018HO
1275,191993541,2021-11-20,4096153,439373,4VA985TR
1276,500199543,2023-03-27,660225,250430,1VA02022HO
1277,434167730,2023-05-19,9810898,364756,1VA2093DE
1278,379037440,2022-08-10,2968334,479148,1VA02068TR
1279,302031142,2023-03-05,9785603,332853,1CV0067NA
1280,560064839,2022-09-02,6373489,905923,1VA01801HO
1281,412901087,2021-06-16,8433754,692095,1VA01804XT
1282,486719292,2021-01-11,3491557,515063,1CV0067NA
1283,355998394,2022-12-13,9626432,156893,6VA1341DE
1284,555989969,2022-02-26,5731989,105539,1VA02033XT
1285,541232227,2021-11-16,4089569,667008,3VA759HO
1286,428021105,2021-09-12,3160481,601699,1VA02140XT
1287,956884655,2020-12-19,7477223,778748,1VA01701BE
1288,754340417,2023-03-28,4011088,489215,1VA01890VA
1289,233928932,2022-12-17,111693,296808,1CV0067NA
1290,921191600,2020-07-27,2152564,191174,2VA01708XT
1291,330223931,2020-09-15,477906,396125,1VA02018HO
1292,255819345,2021-07-31,643091,591874,1AO0167TR
1293,673621076,2023-01-04,1239314,712375,2VA01829XT
1294,806881566,2020-09-25,4096153,849343,1VA01943BE
1295,549393152,2021-10-05,357075,712375,1VA02134TI
1296,388805072,2022-10-23,5424853,314327,1VA01943BE
1297,81080630,2020-08-02,8578740,673860,2VA01937XT
1298,129393996,2023-05-09,7716949,905923,1VA01892DE
1299,782209091,2022-08-13,7630354,74748,1VA01928VA
1300,823111176,2022-03-07,7440117,554879,1VA01988DE
1301,92323985,2023-02-20,6957409,199833,1VA02067DE
1302,652213959,2022-06-09,6579353,753785,1AO0172XT
1303,747056640,2021-05-21,614501,512033,4VA985TR
1304,474393447,2023-05-24,938893,332853,9VA296BE
1305,577897355,2021-08-26,7406506,644637,1VA2093DE
1306,113974214,2022-07-05,2049991,430863,3VA1101DO
1307,305437946,2021-12-23,6602253,967819,1AO0172XT
1308,421090036,2021-06-14,5215730,879427,1VA1231DE
1309,589382702,2022-01-23,3761782,323285,1VA01979HO
1310,99306503,2021-02-08,691112,985995,1VA01962TR
1311,801551162,2022-01-07,5292840,644528,1VA01962TR
1312,503356550,2023-05-14,9232175,40770,1VA02068TR
1313,333111000,2021-06-23,3834684,965832,5VA1360HO
1314,967296664,2023-07-04,3762240,591874,1VA02174HO
1315,930312267,2023-04-22,2669326,40770,1VA01909DE
1316,216564562,2021-12-04,8234792,123417,1VA01701BE
1317,66240360,2021-05-30,474194,68629,1VA01892DE
1318,542513221,2020-08-03,5912544,296104,1VA02155HO
1319,497099656,2022-12-29,5392160,871447,1VA01962TR
1320,362473864,2023-05-28,1447051,593480,1VA02140XT
1321,676802179,2020-10-19,8835910,508091,2VA01797TR
1322,426479232,2023-06-27,6773598,452330,7VA887XT
1323,845987500,2021-12-08,5912145,905923,1VA01851XL
1324,617081584,2023-01-22,1134722,742231,6VA1341DE
1325,763390135,2023-04-04,2771835,560826,1VA01984XL
1326,343429557,2021-06-29,9139060,413993,1VA01943BE
1327,917422151,2022-02-02,4354975,331082,1VA01740XT
1328,228476095,2022-05-18,8676661,800542,3VA474TI
1329,997810341,2021-10-03,2045897,661397,1VA02155XT
1330,850502197,2023-04-26,8749010,727937,1VA1774HO
1331,326938240,2020-08-02,7482121,800542,1VA1774HO
1332,235484319,2022-04-01,8839421,298776,1VA02053XL
1333,284342219,2022-08-20,2042442,966289,5VA874BE
1334,479172783,2022-05-18,92277,859395,1VA02120BE
1335,803287300,2022-09-08,5090109,255602,1VA02122BE
1336,338590360,2021-06-07,2382067,700722,1VA01855TI
1337,306034372,2020-09-25,9610177,105539,1VA01890VA
1338,467753911,2023-06-08,5119896,771108,1VA1386NH
1339,594371759,2023-03-17,6330911,732201,5VA775BE
1340,515576722,2023-05-30,6519279,475277,1VA01997XT
1341,364516706,2023-02-27,5088295,712375,1AK047DE
1342,316882131,2020-08-24,170654,735359,2VA01797TR
1343,502900063,2023-06-14,9556720,511819,2VA01937XT
1344,161072631,2023-01-08,3337105,879523,1AO0167TR
1345,354229291,2020-12-08,7671889,512033,1VA01986XL
1346,636488652,2020-09-11,4327526,271126,4VA465XA
1347,322358229,2022-12-10,3407857,993539,1QU0038TR
1348,30762096,2020-08-15,9088181,644528,1VA01811BE
1349,806157326,2022-11-19,6830701,334027,1VA01844TR
1350,229245484,2021-06-12,2567084,298776,1VA02143HO
1351,277211538,2021-05-25,5156743,712375,1VA02092TR
1352,4217256,2021-09-18,4473368,925557,9VA296BE
1353,513184823,2022-01-21,6087794,383744,1VA01657DE
1354,520458998,2023-04-19,2567084,432022,1VA01879TI
1355,362131974,2023-03-19,7630354,155723,1VA02149XT
1356,426404743,2023-03-14,3420636,242020,1VA02130TR
1357,905686377,2022-07-20,7897651,374193,1VA02105BE
1358,407419560,2022-04-13,7040592,475277,1VA02126HO
1359,835195644,2023-02-09,8003393,512033,9VA296BE
1360,537538260,2020-09-11,7412819,74748,1QU0039XL
1361,487497675,2021-11-25,3450726,332271,7VA887XT
1362,821232842,2022-02-28,5956703,462554,1VA02146HO
1363,80207205,2022-08-26,2451305,560826,1AO0178CA
1364,201331958,2022-07-10,3160632,966416,1VA02134TI
1365,217079408,2021-10-02,8557737,700722,1VA02134TI
1366,596314974,2020-11-18,3426476,332853,1VA02131XT
1367,661764000,2020-10-22,6365223,646855,1VA02146HO
1368,291205416,2023-04-22,2063571,756892,1VA02010XL
1369,489314596,2022-06-06,2825728,526642,1VA2173HO
1370,748931377,2022-09-06,5956703,334027,1VA02143HO
1371,518471537,2021-10-07,2668669,727937,4VA985TR
1372,939467466,2023-06-30,7348691,68629,1CV0067NA
1373,630449174,2022-11-14,869358,593341,1VA01979HO
1374,73370091,2020-12-08,1938564,735359,1VA02142HO
1375,316704232,2022-07-12,7301337,323285,1VA02143HO
1376,333415591,2022-11-14,1184855,529826,1VA01851XL
1377,822177284,2023-06-14,9923060,753785,9VA296BE
1378,846351012,2022-03-14,5123497,849343,1VA01837D
1379,829864917,2022-11-11,8395778,591874,1VA01962TR
1380,8669318,2021-05-09,4781607,331082,1VA01912BE
1381,424157320,2022-11-18,4525299,248128,1VA01909DE
1382,961214607,2022-04-16,526685,556230,4VA985TR
1383,269552001,2023-07-03,4096153,849343,3VA1317BE
1384,987368521,2021-03-24,8269214,206254,9VA474DO
1385,800736618,2022-09-02,5153179,778748,1VA02056BE
1386,738517300,2021-01-06,4401623,114237,1VA01127XT
1387,815047788,2021-07-11,6364776,296808,1VA01984XL
1388,360586125,2021-03-07,9154900,591874,1VA01811BE
1389,611152854,2021-08-07,4541051,110670,1QU0038TR
1390,400078895,2022-05-16,9196505,275015,1VA01779BE
1391,362096724,2022-04-09,3368212,577203,1VA01979HO
1392,197348006,2023-03-04,9810898,413993,6VA1341DE
1393,689854970,2021-02-03,3131527,220086,1VA1404DO
1394,800567867,2022-09-07,3976030,170489,1VA01855TI
1395,231503800,2023-03-06,2152564,378155,1AO0178CA
1396,896649494,2020-10-22,4137717,335053,1VA02082XT
1397,588630876,2023-01-09,7731975,655935,3VA474TI
1398,145532722,2023-02-22,5643127,921560,1VA02143HO
1399,433447704,2023-03-11,1251259,470004,1VA02114HO
1400,870791262,2022-09-30,7626140,859395,1VA01811BE
1401,697219829,2022-11-22,1542113,919055,1VA02120BE
1402,275111102,2022-06-24,9074747,570491,1VA01844TR
1403,524548801,2023-05-21,4871911,58371,1VA02067DE
1404,755053420,2022-06-27,6478558,966289,1VA02139TI
1405,223928010,2021-02-09,4984510,655935,1VA02139TI
1406,999281355,2022-04-17,4137717,316954,1VA02038HO
1407,116902111,2022-05-07,1772282,4800,1VA02145TR
1408,485025639,2023-02-03,4028131,985995,1AO0167TR
1409,527752266,2021-02-26,1594407,667008,2VA01582XL
1410,871117284,2023-02-09,2750784,667008,2VA01829XT
1411,395125548,2022-08-26,6029396,633708,1VA01804XT
1412,578252569,2022-02-19,3387594,196876,1VA02038HO
1413,862000352,2021-03-21,9834846,530376,1VA01984XL
1414,287860234,2022-02-05,9504315,396125,1VA01536XT
1415,598457525,2021-07-05,6512025,364756,1VA01890VA
1416,715759850,2021-12-14,1715393,5535,1VA02139TI
1417,662778677,2022-11-23,8804834,476052,3VA474TI
1418,396461059,2023-06-05,2004864,565849,1VA2173HO
1419,154839281,2020-10-28,5215730,40770,1VA02155XT
1420,270955007,2022-09-18,6614581,255602,2VA01797TR
1421,801894133,2020-12-31,4339543,250430,1VA1404DO
1422,57899336,2020-11-09,5326025,452330,1VA02033XT
1423,556870928,2023-03-05,3160481,729744,1VA02145TR
1424,382466257,2022-02-04,3166753,434304,1VA02149DO
1425,568565623,2021-01-13,1869209,157085,1AO0172XT
1426,17369987,2022-06-06,1897163,515063,1VA01899HO
1427,494032010,2021-03-04,2490105,965832,9VA159TR
1428,47245730,2020-12-06,1715393,965516,1VA02072DE
1429,565913532,2021-05-25,197308,593480,1VA1404DO
1430,261297262,2021-01-06,4638363,644528,1QU0038TR
1431,416270844,2022-06-22,8767930,296808,1VA02143HO
1432,685610561,2022-12-28,6694092,12870,1VA2172BE
1433,111257921,2023-06-19,584897,646855,5VA874BE
1434,452479873,2021-08-24,9347545,983175,1VA02143HO
1435,655967700,2021-05-19,5584319,577203,1VA01818XT
1436,574448564,2021-10-14,746818,655935,1VA01779BE
1437,645866071,2020-08-02,3355865,570491,3VALJ0035BE
1438,490066710,2020-08-30,7325907,940326,1VA01617BE
1439,977238710,2023-01-28,1843913,922549,1VA01844TR
1440,72395374,2022-07-14,6579353,275015,1VA02155XT
1441,994521066,2021-01-09,1052524,680716,1QU0038TR
1442,504536607,2020-09-28,7630354,413993,1VA01890VA
1443,594316553,2020-09-20,291942,383744,1VA01979HO
1444,198211035,2021-02-19,5488151,732184,1VA02105BE
1445,270805701,2022-03-21,9551151,117070,1AK047DE
1446,419253131,2021-01-17,5619954,983175,1QU0038TR
1447,849004111,2023-04-14,1221563,655935,1VA01986XL
1448,471224810,2020-11-12,6537627,874623,1VA01851XL
1449,884508998,2020-12-24,9533546,565849,1VA01789CA
1450,82586140,2020-12-23,5683184,811126,1VA02149XT
1451,707881140,2021-09-20,5683184,778748,1VA01739DE
1452,127074565,2020-11-02,2114208,302863,1VA02155XT
1453,896719081,2022-10-17,7514177,680716,1VA01599DO
1454,992537068,2022-12-31,505137,655935,3VA1314BE
1455,844295965,2021-05-18,5043965,110670,1VA02131XT
1456,260501776,2022-11-21,1045703,434304,1VA2172BE
1457,606642816,2021-06-10,7430700,966416,1VA01909DE
1458,667109469,2021-01-29,6696104,277506,1VA02142HO
1459,390422612,2020-07-29,4703217,285239,1VA2173HO
1460,467596474,2021-08-03,8548828,707614,1VA01705DO
1461,828317660,2022-07-01,819251,966416,1VA02148HO
1462,192162620,2022-11-14,6424202,633708,1AK047DE
1463,302452233,2021-09-12,8719892,249823,1VA02130TR
1464,980031124,2022-10-29,9830726,334027,1VA02155XT
1465,19202310,2020-09-30,7379898,965832,1VA02134HO
1466,118196472,2021-07-31,4089569,323285,3VA1317BE
1467,681615330,2020-07-28,3237597,874623,3VA474TI
1468,136690569,2020-10-27,7797044,529826,1QU0039XL
1469,986615062,2021-07-28,9564129,556230,3VALJ0035BE
1470,663922125,2023-06-14,1032959,296104,5VA492DE
1471,174650355,2020-09-17,8262743,591874,1VA01835HO
1472,680311286,2023-06-16,8104653,644528,1VA01811BE
1473,354474084,2023-02-19,9574007,742231,5VA874BE
1474,467699578,2021-04-02,2167451,196876,1VA01961HO
1475,404397721,2022-12-10,6099454,411524,4VA1386NA
1476,739649861,2021-10-06,5269682,355286,1VA01779BE
1477,550203742,2021-04-04,986132,314327,1VA01792CA
1478,299070143,2022-10-01,8309640,541152,1VA01804XT
1479,324414890,2022-11-04,5215730,974253,1VA02153HO
1480,506550005,2022-02-06,4683649,439884,1VA01536XT
1481,667213882,2021-04-23,1751060,4800,1VA01899HO
1482,166814090,2021-11-05,5912285,735359,1VA01943BE
1483,489923508,2022-09-28,5284807,489215,1VA01909DE
1484,779313424,2021-07-23,7356263,94011,1VA02105BE
1485,40001233,2020-09-14,9755469,255602,1VA01967VA
1486,26023876,2023-06-10,1355808,922549,1VA01961XT
1487,455390662,2022-06-20,5130219,593480,1VA01705DO
1488,532870781,2021-04-25,7901862,316954,1AO0179XT
